title,url,rating,sum_ecv
Salade légère aux inspirations d'Asie,https://www.marmiton.org/recettes/recette_salade-legere-aux-inspirations-d-asie_87142.aspx,0,1.701791
"Gâteau léger à la banane, au chocolat truffé et aux noix",https://www.marmiton.org/recettes/recette_gateau-leger-a-la-banane-au-chocolat-truffe-et-aux-noix_56124.aspx,3,4.123844
Blidhas (biscuits légérs aux amandes),https://www.marmiton.org/recettes/recette_blidhas-biscuits-legers-aux-amandes_65303.aspx,3,0.338042
Gratin de brocolis aux tomates léger,https://www.marmiton.org/recettes/recette_gratin-de-brocolis-aux-tomates-leger_85605.aspx,0,0.954153
Soufflé léger au thon et aux poireaux,https://www.marmiton.org/recettes/recette_souffle-leger-au-thon-et-aux-poireaux_85258.aspx,0,1.722528
Petites brioches légères aux pralines roses,https://www.marmiton.org/recettes/recette_petites-brioches-legeres-aux-pralines-roses_93049.aspx,3,0.316533
Fausse chantilly très légère...,https://www.marmiton.org/recettes/recette_fausse-chantilly-tres-legere_43762.aspx,3.5,2.007411
Tarte  légère aux oignons,https://www.marmiton.org/recettes/recette_tarte-legere-aux-oignons_80809.aspx,0,4.272033
Flan aux oeufs léger à la cocotte minute,https://www.marmiton.org/recettes/recette_flan-aux-oeufs-leger-a-la-cocotte-minute_16892.aspx,3.9,0.450722
Tomates farcies ultra légères,https://www.marmiton.org/recettes/recette_tomates-farcies-ultra-legeres_73625.aspx,0,0.48804100000000006
Mousse légère d'ananas,https://www.marmiton.org/recettes/recette_mousse-legere-d-ananas_201423.aspx,2,0.225361
Tarte aux oignons légère,https://www.marmiton.org/recettes/recette_tarte-aux-oignons-legere_315133.aspx,3,0.225361
Far aux mirabelles léger,https://www.marmiton.org/recettes/recette_far-aux-mirabelles-leger_60374.aspx,3,0.450722
Pâte à gnocchi facile et legère,https://www.marmiton.org/recettes/recette_pate-a-gnocchi-facile-et-legere_343065.aspx,3.3,0.933878
Crème moka légère et facile,https://www.marmiton.org/recettes/recette_creme-moka-legere-et-facile_43910.aspx,3.6,0.112681
Bûche légère aux framboises et au mascarpone,https://www.marmiton.org/recettes/recette_buche-legere-aux-framboises-et-au-mascarpone_54255.aspx,3.9,1.744382
Cake banane / yaourt léger et moelleux,https://www.marmiton.org/recettes/recette_cake-banane-yaourt-leger-et-moelleux_22904.aspx,3.9,2.229114
"flan de banane très léger et facile ( sans oeuf, sans lait)",https://www.marmiton.org/recettes/recette_flan-de-banane-tres-leger-et-facile-sans-oeuf-sans-lait_67796.aspx,0,0.436091
Salade de fruits légère et... originale,https://www.marmiton.org/recettes/recette_salade-de-fruits-legere-et-originale_66681.aspx,0,0.566726
Punch gégé,https://www.marmiton.org/recettes/recette_punch-gege_65977.aspx,0,0.109023
Bavarois léger à l'orange,https://www.marmiton.org/recettes/recette_bavarois-leger-a-l-orange_65879.aspx,0,0.112681
Cake au citron léger,https://www.marmiton.org/recettes/recette_cake-au-citron-leger_56490.aspx,3.9,0.733708
Petit soufflé léger,https://www.marmiton.org/recettes/recette_petit-souffle-leger_27286.aspx,3.3,0.112681
Mousse au chocolat supra légère,https://www.marmiton.org/recettes/recette_mousse-au-chocolat-supra-legere_30069.aspx,3.3,0.901445
Tarte au chèvre et épices légère,https://www.marmiton.org/recettes/recette_tarte-au-chevre-et-epices-legere_63798.aspx,0,1.129375
Tarte aux pommes légère mais miam,https://www.marmiton.org/recettes/recette_tarte-aux-pommes-legere-mais-miam_63579.aspx,0,0.35759799999999997
Gâteau léger aux épices de Noël,https://www.marmiton.org/recettes/recette_gateau-leger-aux-epices-de-noel_63523.aspx,0,0.450722
Salade de crevettes aux pêches (recette légère),https://www.marmiton.org/recettes/recette_salade-de-crevettes-aux-peches-recette-legere_17655.aspx,3.6,0.376473
Velouté léger de Courgette,https://www.marmiton.org/recettes/recette_veloute-leger-de-courgette_61724.aspx,0,2.816617
"Crème glacée légère, aux fruits et à la vanille",https://www.marmiton.org/recettes/recette_creme-glacee-legere-aux-fruits-et-a-la-vanille_59245.aspx,0,0.112681
Tiramisu léger aux fraises et au vin blanc,https://www.marmiton.org/recettes/recette_tiramisu-leger-aux-fraises-et-au-vin-blanc_58813.aspx,0,0.563403
cake léger aux tomates séchées et parmesan,https://www.marmiton.org/recettes/recette_cake-leger-aux-tomates-sechees-et-parmesan_35336.aspx,3.9,1.276442
Mousse de fromage blanc légère et goûteuse,https://www.marmiton.org/recettes/recette_mousse-de-fromage-blanc-light-et-gouteuse_195125.aspx,3,0.225361
Soupe de légumes légère,https://www.marmiton.org/recettes/recette_soupe-de-legumes-legere_29605.aspx,3,1.647067
Brioche légère salée de Faby,https://www.marmiton.org/recettes/recette_brioche-legere-salee-de-faby_35600.aspx,3,0.733708
Crème légère poires - chocolat,https://www.marmiton.org/recettes/recette_creme-legere-poires-chocolat_53732.aspx,0,1.89473
Gâteau léger au fromage blanc et au citron,https://www.marmiton.org/recettes/recette_gateau-leger-au-fromage-blanc-et-au-citron_70889.aspx,3,0.450722
Triangles aux amandes (plus léger),https://www.marmiton.org/recettes/recette_triangles-aux-amandes-plus-leger_225300.aspx,3.5,0.733708
Gratin de courgettes aux saucisses (léger et facile),https://www.marmiton.org/recettes/recette_gratin-de-courgettes-aux-saucisses-leger-et-facile_59330.aspx,3.5,1.46045
Tarte brick aux pommes légère,https://www.marmiton.org/recettes/recette_tarte-brick-aux-pommes-legere_86878.aspx,3.5,0.7159585
Gratin léger de scampis aux petits légumes,https://www.marmiton.org/recettes/recette_gratin-leger-de-scampis-aux-petits-legumes_44934.aspx,3.7,0.15615300000000001
Tarte aux citrons légère (très facile et très rapide),https://www.marmiton.org/recettes/recette_tarte-aux-citrons-legere-tres-facile-et-tres-rapide_73368.aspx,3.7,0.338042
Quiche légère épinard feta,https://www.marmiton.org/recettes/recette_quiche-legere-epinard-feta_528322.aspx,0,6.643672
"Moelleux au chocolat léger, sans beurre",https://www.marmiton.org/recettes/recette_moelleux-au-chocolat-leger-sans-beurre_86524.aspx,3.7,0.450722
Pâte légère au petit suisse et aux épices,https://www.marmiton.org/recettes/recette_pate-legere-au-petit-suisse-et-aux-epices_48966.aspx,0,0.316533
Gâteau léger au chocolat et éclats d'orange,https://www.marmiton.org/recettes/recette_gateau-leger-au-chocolat-et-eclats-d-orange_48005.aspx,0,2.232772
Coupes duo de mousses légères chocolat noir / framboise,https://www.marmiton.org/recettes/recette_coupes-duo-de-mousses-legeres-chocolat-noir-framboise_47281.aspx,0,0.563403
Soupe verte printanière et légère,https://www.marmiton.org/recettes/recette_soupe-verte-printaniere-et-legere_46317.aspx,0,1.4429669999999999
Gâteau léger au citron et yaourt 0%,https://www.marmiton.org/recettes/recette_gateau-leger-au-citron-yaourt-0_23253.aspx,3.9,2.345452
Gratin léger aux framboise,https://www.marmiton.org/recettes/recette_gratin-leger-aux-framboise_40452.aspx,0,0.225361
Biscuit léger,https://www.marmiton.org/recettes/recette_biscuit-leger_39879.aspx,0,1.6927780000000001
Mousse légère pêches-mangues,https://www.marmiton.org/recettes/recette_mousse-legere-peches-mangues_39727.aspx,0,3.496533
Moelleux léger au toblerone,https://www.marmiton.org/recettes/recette_moelleux-leger-au-toblerone_330793.aspx,3,0.5465070000000001
Terrine légère aux courgettes,https://www.marmiton.org/recettes/recette_terrine-legere-aux-courgettes_392040.aspx,0,0.587296
Gateau léger carotte-coco,https://www.marmiton.org/recettes/recette_gateau-leger-carotte-coco_343257.aspx,3,0.9475020000000001
Gâteau aux pommes et fromage blanc (léger),https://www.marmiton.org/recettes/recette_gateau-aux-pommes-et-fromage-blanc-leger_91413.aspx,3,1.173953
"Salade légère de pâtes, miettes de crabe et tomates cerises",https://www.marmiton.org/recettes/recette_salade-de-pates-miettes-de-crabe-et-tomates-cerises-legere_171506.aspx,3.5,0.412361
"Gâteau léger framboise, eau de rose",https://www.marmiton.org/recettes/recette_gateau-leger-framboise-eau-de-rose_336405.aspx,3.5,2.120091
Gâteau facile et léger aux épices façon funambuline,https://www.marmiton.org/recettes/recette_gateau-facile-et-leger-aux-epices-facon-funambuline_86753.aspx,3.5,3.3463540000000003
Gâteau à l'arôme naturel d'orange (léger),https://www.marmiton.org/recettes/recette_gateau-a-l-arome-naturel-d-orange-leger_308581.aspx,3.7,1.327208
Galettes de thon et épinard très légères,https://www.marmiton.org/recettes/recette_galettes-de-thon-et-epinard-tres-legeres_85956.aspx,3.7,0.6566099999999999
Flan léger et coloré aux légumes et son d'avoine,https://www.marmiton.org/recettes/recette_flan-leger-et-colore-aux-legumes-et-son-d-avoine_347784.aspx,0,0.450722
Tarte légère bananes et fruits rouges,https://www.marmiton.org/recettes/recette_tarte-legere-bananes-et-fruits-rouges_88513.aspx,3.8,0.6651100000000001
Gâteau léger au chocolat de Caro,https://www.marmiton.org/recettes/recette_gateau-leger-au-chocolat-de-caro_30762.aspx,3.8,0.450722
Tarte bohémienne ricotta / surimi légère,https://www.marmiton.org/recettes/recette_tarte-bohemienne-ricotta-surimi-legere_345727.aspx,0,0.158267
Pancakes légers aux céréales,https://www.marmiton.org/recettes/recette_pancakes-legers-aux-cereales_48502.aspx,3.5,0.338042
Brioche légère de Clémentine,https://www.marmiton.org/recettes/recette_brioche-legere-de-clementine_58253.aspx,3.5,0.338042
Muffins légers très myrtille sans oeuf,https://www.marmiton.org/recettes/recette_muffins-legers-tres-myrtille-sans-oeuf_94901.aspx,3.5,2.092563
Riz au lait léger,https://www.marmiton.org/recettes/recette_riz-au-lait-leger_95172.aspx,3.5,0.376455
Crème chantilly légère,https://www.marmiton.org/recettes/recette_creme-chantilly-legere_36065.aspx,3.7,0.338042
Samossas légers pour l'apéro,https://www.marmiton.org/recettes/recette_samossas-legers-pour-l-apero_211496.aspx,4,0.722141
Petits soufflés au chèvre et grains d'anis simplissimes et légers,https://www.marmiton.org/recettes/recette_petits-souffles-au-chevre-et-grains-d-anis-simplissimes-et-legers_336596.aspx,0,0.112681
Cake d'automne léger,https://www.marmiton.org/recettes/recette_cake-d-automne-leger_218939.aspx,4,2.528286
Flans légers au thon,https://www.marmiton.org/recettes/recette_flans-legers-au-thon_336089.aspx,0,1.9587629999999998
Champignons farcis légers et sans gluten,https://www.marmiton.org/recettes/recette_champignons-farcis-legers-et-sans-gluten_336070.aspx,0,0.319201
Sauce légère à l'oseille,https://www.marmiton.org/recettes/recette_sauce-legere-a-l-oseille_230442.aspx,4,0.672633
"Muffins légers aux pommes, coing et chocolat",https://www.marmiton.org/recettes/recette_muffins-legers-aux-pommes-coing-et-chocolat_231240.aspx,4,2.120091
Sauce légère au yaourt et cumin,https://www.marmiton.org/recettes/recette_sauce-legere-au-yaourt-et-cumin_24706.aspx,4,1.89473
Pâte à tarte légére mais bonne,https://www.marmiton.org/recettes/recette_pate-a-tarte-legere-mais-bonne_334176.aspx,0,0.112681
Clafoutis léger bananes poires et chocolat sans beurre,https://www.marmiton.org/recettes/recette_clafoutis-leger-bananes-poires-et-chocolat-sans-beurre_343954.aspx,4,0.443407
Mille feuilles aux fruits léger,https://www.marmiton.org/recettes/recette_mille-feuilles-aux-fruits-leger_45945.aspx,4,3.904728
Penne Rigate au pesto léger d'aneth et graines de courge,https://www.marmiton.org/recettes/recette_penne-rigate-au-pesto-leger-d-aneth-et-graines-de-courge_33231.aspx,0,0.4692
Sauce légère au fromage de chèvre,https://www.marmiton.org/recettes/recette_sauce-legere-au-fromage-de-chevre_51016.aspx,4,1.89473
Omelette légère aux poires,https://www.marmiton.org/recettes/recette_omelette-legere-aux-poires_329268.aspx,0,0.344061
"Verrine fruitée légère : framboises, fraises, pommes, pêches et mûres",https://www.marmiton.org/recettes/recette_verrine-frutee-legere-framboises-fraises-pommes-peches-et-mures_328925.aspx,0,0.081639
Tarte légère poireaux dinde et fromage blanc,https://www.marmiton.org/recettes/recette_tarte-legere-poireaux-dinde-et-fromage-blanc_55491.aspx,4,0.725843
Tarte aux pommes légère,https://www.marmiton.org/recettes/recette_tarte-aux-pommes-legere_64389.aspx,4,0.32154499999999997
Rillettes de thon légères,https://www.marmiton.org/recettes/recette_rillettes-de-thon-legeres_64427.aspx,4,5.1080570000000005
Crumble léger aux pommes et au Nutella,https://www.marmiton.org/recettes/recette_crumble-leger-aux-pommes-et-au-nutella_322297.aspx,0,1.0720585
Tiramisu léger aux fruits rouges,https://www.marmiton.org/recettes/recette_tiramisu-leger-aux-fruits-rouges_321011.aspx,0,0.112681
Mousse légère au chocolat et au Cointreau,https://www.marmiton.org/recettes/recette_mousse-legere-au-chocolat-et-au-cointreau_320912.aspx,0,0.450722
Mayonnaise légère au curry,https://www.marmiton.org/recettes/recette_mayonnaise-legere-au-curry_320199.aspx,0,0.112681
Crème de carotte légère Seignalet,https://www.marmiton.org/recettes/recette_creme-de-carotte-legere-seignalet_315655.aspx,0,0.099017
Délice léger aux amandes,https://www.marmiton.org/recettes/recette_delice-leger-aux-amandes_94424.aspx,4,1.123355
La soupe au pistou de Gégé,https://www.marmiton.org/recettes/recette_la-soupe-au-pistou-de-gege_311301.aspx,0,1.16068
Tartelette légère fraise pistache,https://www.marmiton.org/recettes/recette_tartelette-legere-fraise-pistache_311252.aspx,0,1.129375
"flan du placard ""minute"" et en plus, léger !",https://www.marmiton.org/recettes/recette_flan-du-placard-minute-et-en-plus-leger_336520.aspx,4,0.225361
Gratin de pommes de terre plutôt léger,https://www.marmiton.org/recettes/recette_gratin-de-pommes-de-terre-plutot-leger_309852.aspx,0,0.326556
Quiche légère aux carottes,https://www.marmiton.org/recettes/recette_quiche-legere-aux-carottes_41479.aspx,4,0.654842
Gratin de courgette léger au chèvre et à la menthe,https://www.marmiton.org/recettes/recette_gratin-de-courgette-leger-au-chevre-et-a-la-menthe_308484.aspx,0,0.23730800000000002
Velouté léger à la laitue et aux radis de MTV,https://www.marmiton.org/recettes/recette_veloute-leger-a-la-laitue-et-aux-radis-de-mtv_47356.aspx,4,1.242025
Délice de soupe d'hiver légère,https://www.marmiton.org/recettes/recette_delice-de-soupe-d-hiver-legere_85650.aspx,4,0.594233
Rouille légère,https://www.marmiton.org/recettes/recette_rouille-legere_29760.aspx,0,0.408195
Entremets léger aux pommes,https://www.marmiton.org/recettes/recette_entremets-leger-aux-pommes_23318.aspx,4,0.881588
Courgettes légères farcies au yaourt,https://www.marmiton.org/recettes/recette_courgettes-legeres-farcies-au-yaourt_34852.aspx,4,2.891744
Sauces légères,https://www.marmiton.org/recettes/recette_sauces-legeres_26686.aspx,0,0.502035
Petits pains légers sans pétrissage,https://www.marmiton.org/recettes/recette_petits-pains-legers-sans-petrissage_254344.aspx,0,0.225362
Tartiflette légumes légère,https://www.marmiton.org/recettes/recette_tartiflette-legumes-legere_254187.aspx,0,0.313971
Bûche de Noël légère sans crème de marrons,https://www.marmiton.org/recettes/recette_buche-de-noel-legere-sans-creme-de-marrons_232713.aspx,0,0.676084
Tortilla légère aux épices,https://www.marmiton.org/recettes/recette_tortilla-legere-aux-epices_231670.aspx,0,0.542139
Galettes légères poireaux et carottes,https://www.marmiton.org/recettes/recette_galettes-legeres-poireaux-et-carottes_231554.aspx,0,0.444619
Charlotte à la mousse de citron très légère,https://www.marmiton.org/recettes/recette_charlotte-a-la-mousse-de-citron-tres-legere_46998.aspx,4,0.338042
Moelleux choco-banane très légers,https://www.marmiton.org/recettes/recette_moelleux-choco-banane-tres-legers_228215.aspx,0,0.447065
Muffins tout choc légers,https://www.marmiton.org/recettes/recette_muffins-tout-choc-legers_225685.aspx,0,0.19181399999999998
"Pizza ""Angelina""  légère et gourmande",https://www.marmiton.org/recettes/recette_pizza-angelina-legere-et-gourmande_225666.aspx,0,5.4762
Croque Monsieur super léger,https://www.marmiton.org/recettes/recette_croque-monsieur-super-leger_56851.aspx,4,0.672633
Chaussons légers ricotta épinards,https://www.marmiton.org/recettes/recette_chaussons-legers-ricotta-epinards_70888.aspx,4,0.112681
Cheesecake classique et léger,https://www.marmiton.org/recettes/recette_cheesecake-classique-et-leger_85157.aspx,4,1.016694
Gratin léger d'ananas et bananes meringué,https://www.marmiton.org/recettes/recette_gratin-leger-d-ananas-et-bananes-meringue_21415.aspx,4,1.006811
Charlotte légère à l'ananas,https://www.marmiton.org/recettes/recette_charlotte-legere-a-l-ananas_23459.aspx,4,0.225361
Tarte légère aux champignons,https://www.marmiton.org/recettes/recette_tarte-legere-aux-champignons_224062.aspx,0,0.49854
Poêlée légère de pommes de terre aux fruits de mer,https://www.marmiton.org/recettes/recette_poelee-legere-de-pommes-de-terre-aux-fruits-de-mer_45948.aspx,4,0.065311
gâteau aux pommes bon et léger,https://www.marmiton.org/recettes/recette_gateau-aux-pommes-bon-et-leger_80263.aspx,4,0.746237
Gâteau léger à la carotte,https://www.marmiton.org/recettes/recette_gateau-leger-a-la-carotte_164915.aspx,4,2.106428
tarte légère à la tomate et au chèvre,https://www.marmiton.org/recettes/recette_tarte-legere-a-la-tomate-et-au-chevre_28764.aspx,4,0.3128
brick aux courgettes et au chèvre légères,https://www.marmiton.org/recettes/recette_brick-aux-courgettes-et-au-chevre-legeres_38511.aspx,4,0.249254
Tarte légère fruits rouges et cacao,https://www.marmiton.org/recettes/recette_tarte-legere-fruits-rouges-cacao_217027.aspx,0,0.225361
Glace à la banane lègère,https://www.marmiton.org/recettes/recette_glace-a-la-banane-legere_212926.aspx,0,2.221798
Léger riz au lait au citron,https://www.marmiton.org/recettes/recette_leger-riz-au-lait-au-citron_20704.aspx,0,0.47718400000000005
gratin léger aux framboises et aux pêches,https://www.marmiton.org/recettes/recette_gratin-leger-aux-framboises-et-aux-peches_40596.aspx,4,0.225361
Charlotte légère aux pêches fraîches,https://www.marmiton.org/recettes/recette_charlotte-legere-aux-peches-fraiches_23369.aspx,4,0.338042
flan léger,https://www.marmiton.org/recettes/recette_flan-leger_22351.aspx,4,0.338042
3 verrines fraîches et légères,https://www.marmiton.org/recettes/recette_3-verrines-fraiches-et-legeres_225040.aspx,4,7.2953280000000005
Risotto léger du dimanche soir,https://www.marmiton.org/recettes/recette_risotto-light-du-dimanche-soir_176115.aspx,0,0.815953
Salade légère de concombre au poisson fumé,https://www.marmiton.org/recettes/recette_salade-legere-de-concombre-au-poisson-fume_175764.aspx,0,2.489925
Cake léger aux légumes,https://www.marmiton.org/recettes/recette_cake-aux-legumes-dietetique_173912.aspx,0,0.300361
Verrine légère mangue-coco,https://www.marmiton.org/recettes/recette_verrine-legere-mangue-coco_343365.aspx,4,3.496533
Tarte légère poire bleu,https://www.marmiton.org/recettes/recette_tarte-legere-poire-bleu_391454.aspx,4,0.365584
Fausse tarte moelleuse aux agrumes (léger),https://www.marmiton.org/recettes/recette_fausse-tarte-moelleuse-aux-agrumes-leger_64060.aspx,4,0.627047
Petits gâteaux légers nappés de chocolat,https://www.marmiton.org/recettes/recette_petits-gateaux-legers-nappes-de-chocolat_171971.aspx,0,1.135394
Gateau léger cacao-amandes,https://www.marmiton.org/recettes/recette_gateau-leger-cacao-amandes_307652.aspx,4,4.014821
Terrine de légumes légère,https://www.marmiton.org/recettes/recette_terrine-de-legumes-legere_170921.aspx,0,0.549739
Gateau aux chocolat leger,https://www.marmiton.org/recettes/recette_gateau-aux-chocolat-leger_170470.aspx,0,2.007411
Escalope de lapin légumes poêlés sur gaufre légère,https://www.marmiton.org/recettes/recette_escalope-de-lapin-legumes-poeles-sur-gaufre-legere_169639.aspx,0,0.8911
Tomates macédoine léger,https://www.marmiton.org/recettes/recette_tomates-macedoine-leger_168717.aspx,0,0.37536
Mousse légère au chocolat au lait,https://www.marmiton.org/recettes/recette_mousse-legere-au-chocolat-au-lait_168277.aspx,0,0.450722
"Salade fraîcheur, complète et légère",https://www.marmiton.org/recettes/recette_salade-fraicheur-complete-et-legere_309807.aspx,4,2.6192390000000003
Omelette sucrée légère,https://www.marmiton.org/recettes/recette_omelette-sucree-legere_166837.aspx,0,0.450722
Mousse légère aux pommes,https://www.marmiton.org/recettes/recette_mousse-legere-aux-pommes_166822.aspx,0,0.4605005
Pudding au riz léger,https://www.marmiton.org/recettes/recette_pudding-au-riz-leger_16647.aspx,0,3.240849
Sauce légère aux légumes pour pâtes,https://www.marmiton.org/recettes/recette_sauce-legere-aux-legumes-pour-pates_70085.aspx,4,2.394717
omelette aux légumes légère et parfumée,https://www.marmiton.org/recettes/recette_omelette-aux-legumes-legere-et-parfumee_31216.aspx,4,0.443828
Muffins légers raisins et fibres,https://www.marmiton.org/recettes/recette_muffins-legers-raisins-et-fibres_68393.aspx,4,0.7853140000000001
Soupe verte légère,https://www.marmiton.org/recettes/recette_soupe-verte-legere_166034.aspx,0,0.249254
Salade légère et parfumée,https://www.marmiton.org/recettes/recette_salade-legere-et-parfumee_165827.aspx,0,0.28152
Tarte légère au fromage blanc et aux amandes,https://www.marmiton.org/recettes/recette_tarte-legere-au-fromage-blanc-et-aux-amandes_165680.aspx,0,0.225361
Pâtes champignons légères,https://www.marmiton.org/recettes/recette_pates-champignons-legeres_165532.aspx,0,1.141833
Tarte légère aux légumes du soleil,https://www.marmiton.org/recettes/recette_tarte-legere-aux-legumes-du-soleil_94386.aspx,4,0.6622950000000001
Chaussons aux pommes légers,https://www.marmiton.org/recettes/recette_chaussons-aux-pommes-legers_37423.aspx,4,0.112681
Omelette poivron-champignon légère,https://www.marmiton.org/recettes/recette_omelette-poivron-champignon-legere_36718.aspx,4,0.338042
Quiche légère au fromage blanc,https://www.marmiton.org/recettes/recette_quiche-legere-au-fromage-blanc_36825.aspx,4,0.338042
Gâteau moelleux léger,https://www.marmiton.org/recettes/recette_gateau-moelleux-leger_56261.aspx,4,0.676084
Clafoutis léger aux pommes,https://www.marmiton.org/recettes/recette_clafoutis-leger-aux-pommes_23255.aspx,4,0.695639
Tiramisu léger aux myrtilles façon Anouchka,https://www.marmiton.org/recettes/recette_tiramisu-leger-aux-myrtilles-facon-anouchka_61691.aspx,4,0.225361
"Gaspacho léger de concombre, pomme et avocat",https://www.marmiton.org/recettes/recette_gaspacho-leger-de-concombre-pomme-et-avocat_194218.aspx,4,1.960718
"Galette des rois légère, frangipane aux poires caramélisées",https://www.marmiton.org/recettes/recette_galette-des-rois-legere-frangipane-poires-caramelisees_232748.aspx,4,0.648555
Quiche légère au chou-fleur,https://www.marmiton.org/recettes/recette_quiche-legere-au-chou-fleur_36924.aspx,4,2.007411
Amaretti (plus légers),https://www.marmiton.org/recettes/recette_amaretti-plus-legers_41404.aspx,4,0.450722
Tortilla légère et rapide,https://www.marmiton.org/recettes/recette_tortilla-legere-et-rapide_59736.aspx,4,0.520876
Muffins légers aux cerises,https://www.marmiton.org/recettes/recette_muffins-legers-aux-cerises_62123.aspx,4,0.508347
Gaufres faciles et légères,https://www.marmiton.org/recettes/recette_gaufres-faciles-et-legeres_87278.aspx,4.2,0.496309
Amuse-bouche léger tomate fromage frais jambon,https://www.marmiton.org/recettes/recette_tomates-au-fromage-frais_172767.aspx,5,0.18768
Biscuit de savoie plume (recette légère),https://www.marmiton.org/recettes/recette_biscuit-de-savoie-plume-recette-legere_173413.aspx,5,0.338042
Fausse ratatouile légère en verrines,https://www.marmiton.org/recettes/recette_fausse-ratatouile-ultra-light-en-verrines_219299.aspx,5,0.43625400000000003
Tagliatelles légères de courgettes et de concombres,https://www.marmiton.org/recettes/recette_tagliatelles-legeres-de-courgettes-et-de-concombres_227683.aspx,5,0.249254
Mousse légère chocolat et Guinness,https://www.marmiton.org/recettes/recette_mousse-legere-chocolat-et-guinness_229010.aspx,5,0.450723
Brochettes de poisson en panure légère et sauce beurre-citron,https://www.marmiton.org/recettes/recette_brochettes-de-poisson-en-panure-legere-et-sauce-beurre-citron_30663.aspx,5,1.695347
Cake léger au chorizo,https://www.marmiton.org/recettes/recette_cake-leger-au-chorizo_344503.aspx,5,0.664128
Begendi / purée chaude d'aubergine (turquie),https://www.marmiton.org/recettes/recette_begendi-puree-chaude-d-aubergine-turquie_37254.aspx,5,0.672633
Cappucino léger d'endives et de courgettes,https://www.marmiton.org/recettes/recette_cappucino-leger-d-endives-et-de-courgettes_46175.aspx,5,0.249254
Glace légère pour gourmands,https://www.marmiton.org/recettes/recette_glace-legere-pour-gourmands_47417.aspx,5,1.89473
Charlotte légère aux  framboises de Karo,https://www.marmiton.org/recettes/recette_charlotte-legere-aux-framboises-de-karo_56998.aspx,5,0.225361
Salade légère et composée aux endives,https://www.marmiton.org/recettes/recette_salade-legere-et-composee-aux-endives_57923.aspx,5,0.633556
Pommes soufflées légères,https://www.marmiton.org/recettes/recette_pommes-soufflees-legeres_64643.aspx,5,0.388639
Glace légère vanille - fromage blanc,https://www.marmiton.org/recettes/recette_glace-legere-vanille-fromage-blanc_69658.aspx,5,1.89473
"croque-monsieur léger : oignon rouge, courgette et chèvre frais",https://www.marmiton.org/recettes/recette_croque-monsieur-leger-oignon-rouge-courgette-et-chevre-frais_80030.aspx,5,0.124627
Mousse légère à la fraise,https://www.marmiton.org/recettes/recette_mousse-legere-a-la-fraise_91299.aspx,5,0.563403
Potage léger aux poireaux,https://www.marmiton.org/recettes/recette_potage-leger-aux-poireaux_232795.aspx,4.5,1.313749
Lasagnes d'aubergine légères,https://www.marmiton.org/recettes/recette_lasagnes-d-aubergine-legeres_335493.aspx,4.5,1.993747
Moussaka légère sans béchamel !,https://www.marmiton.org/recettes/recette_moussaka-legere-sans-bechamel_60550.aspx,4.5,0.4692
Poulet léger aux olives et câpres,https://www.marmiton.org/recettes/recette_poulet-leger-aux-olives-et-capres_65788.aspx,4.5,4.65427
Fondant choco-poire légers,https://www.marmiton.org/recettes/recette_fondant-choco-poire-legers_168589.aspx,4.3,0.575442
Gâteau léger goûtu,https://www.marmiton.org/recettes/recette_gateau-leger-goutu_21219.aspx,4.3,1.327208
Gâteau léger au chocolat et au sésame,https://www.marmiton.org/recettes/recette_gateau-leger-au-chocolat-et-au-sesame_41330.aspx,4.3,1.242055
Soupe lentilles et tomates légère,https://www.marmiton.org/recettes/recette_soupe-lentilles-et-tomates-legere_56156.aspx,4.3,0.397829
Biscuit léger à l'huile d'olive et à la compote de cerises,https://www.marmiton.org/recettes/recette_biscuit-leger-a-l-huile-d-olive-et-a-la-compote-de-cerises_11984.aspx,4.3,0.608989
pizza maison légère,https://www.marmiton.org/recettes/recette_pizza-maison-legere_18951.aspx,4.3,3.724027
Gratin poireaux-colin tout léger,https://www.marmiton.org/recettes/recette_gratin-poireaux-colin-tout-leger_57492.aspx,4.3,0.40877399999999997
Salade légère,https://www.marmiton.org/recettes/recette_salade-legere_61805.aspx,4.3,0.1564
Salade de coquillette légére sur sauce balsamique,https://www.marmiton.org/recettes/recette_salade-de-coquillette-legere-sur-sauce-balsamique_73822.aspx,4.3,0.07038
Salade légère et vitaminée,https://www.marmiton.org/recettes/recette_salade-legere-et-vitaminee_40700.aspx,4.2,0.408195
Tarte légère aux légumes,https://www.marmiton.org/recettes/recette_tarte-legere-aux-legumes_16844.aspx,4.2,0.621639
Quiche légère à la ricotta,https://www.marmiton.org/recettes/recette_quiche-legere-a-la-ricotta_30571.aspx,4.1,1.016694
Muffins légers choco-amandes,https://www.marmiton.org/recettes/recette_muffins-legers-choco-amandes_62142.aspx,4.1,0.112681
Moelleux au chocolat léger de Delphine,https://www.marmiton.org/recettes/recette_moelleux-au-chocolat-leger-de-delphine_86609.aspx,4.1,1.123355
Biscuit léger de Juillet,https://www.marmiton.org/recettes/recette_biscuit-leger-de-juillet_17622.aspx,5,0.563403
Buche fruitée légère,https://www.marmiton.org/recettes/recette_buche-fruitee-legere_232630.aspx,5,0.450722
Tarte légère et fondante aux poireaux et lardons,https://www.marmiton.org/recettes/recette_tarte-legere-et-fondante-aux-poireaux-et-lardons_253856.aspx,5,0.20438800000000001
